Al,Al2O3,B,Ba,Bi,Bi2O3,Ca,Ce,CeO2,Co,Cr,Cs,Cu,Fe,K,La,Li,Mg,Mn,Mo,MoO3,Na,Nb,Nb2O5,Nd,Ni,P,Rb,SO4,Sb,Sb2O3,Si,SiO2,Siloxane,SnO2,Sr,Te,Ti,TiO2,V,W,WO3,Zn,Zr,ZrO2,Ac_source,Fa_source,Stabilizer,Ratio_Ac_Fa,Ratio_Stab_Fa,O_content,LHSV_mlhg,Temperature_K,Pressure_bar,g_cat,Fa_mmolmin,Ac_mmolmin,Y_Acryl_Ac,Y_Acryl_Fa,STY_Acryl_mmolhg,doi,Link_to_excel,Density,Ac_mmolming,Fa_mmolming,MeOH_mmolming,Water_mmolming,STY_Acryl_mmolhg_Ac,STY_Acryl_mmolhg_Fa,Cluster_n,Cluster_title,STY_Acryl_mmolhg_t,S_Ac_Acryl_t,S_Fa_Acryl_t,Time_h_t,X_Ac_t,X_Fa_t,Y_Ac_Acryl_t,Y_Fa_Acryl_t
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,3.6,708,1,1.0,,,,,,101021acsiecr7b02841,LHSV-1.8_T-708,1.2324822836367204,0.3730649632640664,0.7461299265281328,0.7461299265281328,0.0,,,2,Si-Al-Cs,[5.85032769 4.29534435 3.56817278 2.84483134],,,[1 2 3 4],,,[26.13632239 19.18943874 15.94080178 12.70927596],[13.0681612   9.59471937  7.97040089  6.35463798]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.3333333333333333,0.0,1.8,663,1,1.0,,,,,,101021acsiecr7b02841,LHSV-0.9_T-663_R_1.5-1.5-2,1.0976967828995543,0.2242791220253805,0.2242791220253805,0.2990388293671741,0.0,,,2,Si-Al-Cs,[3.31284753 2.99142591 2.80429535 2.60100778],,,[1 2 3 4],,,[24.61848655 22.229933   20.83932531 19.32865141],[24.61848655 22.229933   20.83932531 19.32865141]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,2.0,0.0,1.8,663,1,1.0,,,,,,101021acsiecr7b02841,LHSV-0.9_T-663_R_2-1-2,1.0075449131529737,0.249526127003667,0.1247630635018335,0.249526127003667,0.0,,,2,Si-Al-Cs,[2.27017971 2.17306872 2.14828223 1.89290001],,,[1 2 3 4],,,[15.16327324 14.51463715 14.34908012 12.64329865],[30.32654648 29.0292743  28.69816024 25.2865973 ]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,,,0.31,0.155,,101021acsiecr7b02841,Cs-SBA15-long,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.469504158355817,3.469504158355817,2,Si-Al-Cs,"[3.19166947 2.95513595 2.33105029 2.23524033 2.0920628  1.96239101
 1.8819635  1.6951684 ]","[92.3054755  92.1037464  92.3054755  93.71757925 91.49855908 91.49855908
 93.11239193 89.88472622]",,[1 2 3 4 5 6 7 8],"[30.89475296 28.66780558 22.56412308 21.31068671 20.42935918 19.16309147
 18.05917863 16.85082738]",,"[28.51754863 26.40412295 20.8279211  19.97185971 18.69256927 17.53395257
 16.81533319 15.14632006]","[14.25877431 13.20206148 10.41396055  9.98592985  9.34628464  8.76697629
  8.40766659  7.57316003]"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.19838,0.09919,2.2248729360012653,101007s1056201826098,0.37micrompgCs-ASilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.220258822369765,2.220258822369765,2,Si-Al-Cs,[2.25283518 2.03646387 1.76836654 1.26313565],,,[1.00558675 2.00385958 3.0020151  3.99963286],,,[20.12906958 18.19579311 15.80034498 11.28610986],[10.06453479  9.09789656  7.90017249  5.64305493]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.3276,0.1638,3.674102096148879,101007s1056201826098,0.37micrompgCs-BSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.6664824589592446,3.6664824589592446,2,Si-Al-Cs,[3.58053391 3.67763932 3.68690888 3.51175666],,,[0.99997938 2.00087827 3.00189716 4.01143531],,,[31.99205024 32.85968651 32.94250999 31.37752583],[15.99602512 16.42984325 16.471255   15.68876291]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.3185,0.15925,3.572043704589188,101007s1056201826098,0.37micrompgCs-CSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.5646357239881548,3.5646357239881548,2,Si-Al-Cs,[3.58053391 3.46950416 3.46950416 3.51175666],,,[0.99997938 2.00087827 3.00189716 4.01143531],,,[31.99205024 31.         31.         31.37752583],[15.99602512 15.5        15.5        15.68876291]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.239180830464716,0.119590415232358,2.6824627306747333,101007s1056201826098,0.12micrompgCs-BSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,2.6768996319236447,2.6768996319236447,2,Si-Al-Cs,[2.67689963 2.4717407  2.26767594 2.01273177],,,[0.99738526 1.99589699 3.00203095 4.00054268],,,[23.91808305 22.08498912 20.26167169 17.98374696],[11.95904152 11.04249456 10.13083584  8.99187348]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.308251809760048,0.154125904880024,3.4571081208213608,101007s1056201826098,0.25micrompgCs-BSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.4499385025264293,3.4499385025264293,2,Si-Al-Cs,[3.4499385  3.52245286 3.49708776 3.40781253],,,[0.99738526 1.9997081  2.99821984 4.00054268],,,[30.82518098 31.47309636 31.24645929 30.44878569],[15.41259049 15.73654818 15.62322965 15.22439284]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.143811063582059,0.0719055317910295,1.612870971172902,101007s1056201826098,0.75micrompgCs-BSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,1.6095260745662148,1.6095260745662148,2,Si-Al-Cs,[1.60952607 2.16523325 2.35568912 2.41593747],,,[0.98976303 1.9911331  2.98964483 3.98529823],,,[14.38110636 19.34634678 21.04806898 21.58638757],[ 7.19055318  9.67317339 10.52403449 10.79319378]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.0876939480611521,0.043846974030576,0.9835058558945357,101007s1056201826098,1.12micrompgCs-BSilica,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,0.9814661853574398,0.9814661853574398,2,Si-Al-Cs,[0.98146619 1.33458823 1.39670787 1.47603599],,,[1.02596861 1.99070002 3.00965318 4.00816491],,,[ 8.76939481 11.9245383  12.47957692 13.18837324],[4.3846974  5.96226915 6.23978846 6.59418662]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,1.8,663,1,1.0,0.3738402621234105,0.1869201310617052,0.306704895640425,0.1533524478202125,3.439759157422493,101007s1056201826098,CsSBA15,1.2324822836367204,0.1865324816320332,0.3730649632640664,0.3730649632640664,0.0,3.4326255187501347,3.4326255187501347,2,Si-Al-Cs,[3.43262552 3.18693995 2.91966896 2.43607237],[91.45705168 91.50807536 91.87253025 92.17631772],,[1.01331238 1.95095411 2.98941753 4.02283987],[33.53540159 31.11778964 28.39502246 23.61375823],,[30.67048956 28.4752904  26.0872256  21.76629281],[15.33524478 14.2376452  13.0436128  10.8831464 ]
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,0.5,1.0,0.0,7.199999999999999,663,1,0.5,,,0.41,0.205,,101021acsenergyfuels1c03082,MAc_1,1.2324822836367204,0.7461299265281326,1.4922598530562652,1.4922598530562652,0.0,18.35479619259206,18.35479619259206,2,Si-Al-Cs,"[18.32464876 15.42172724 14.54328748 13.17981735 13.18359375 11.98734611
 12.23653704 10.23812371 10.08693401  9.58638944]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[40.93265822 34.44826138 32.4860478  29.44039835 29.44883387 26.77671739
 27.33334728 22.86939434 22.53167455 21.41358383]","[20.46632911 17.22413069 16.2430239  14.72019917 14.72441694 13.3883587
 13.66667364 11.43469717 11.26583728 10.70679191]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,1.0,0.0,7.199999999999999,663,1,0.5,,,0.27,0.27,,101021acsenergyfuels1c03082,MAc_2,1.1322913303150273,0.9979798724774384,0.9979798724774384,0.9979798724774384,0.0,16.167273934134503,16.167273934134503,2,Si-Al-Cs,"[16.36224918 13.97157864 12.55553015 12.6890842  11.7560078  10.60848007
 10.81911711 10.55198603 10.21325794  9.49019592]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[27.32561652 23.33310024 20.96824211 21.19128276 19.63300751 17.71658988
 18.06836224 17.62224257 17.05655298 15.84901022]","[27.32561652 23.33310024 20.96824211 21.19128276 19.63300751 17.71658988
 18.06836224 17.62224257 17.05655298 15.84901022]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,2.0,1.0,0.0,7.199999999999999,663,1,0.5,,,0.44,0.88,,101021acsenergyfuels1c03082,MAc_4,1.0516820460401357,1.2006073873834966,0.6003036936917483,0.6003036936917483,0.0,31.696035026924307,31.696035026924307,2,Si-Al-Cs,"[31.89676607 25.94949998 25.30535139 22.59197024 20.16285179 20.80309554
 18.07760245 17.43671412 17.4397308  16.79200462]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[44.27865208 36.02273906 35.12854084 31.36186245 27.98979361 28.87857118
 25.09507915 24.20540679 24.2095945  23.31042992]","[88.55730416 72.04547812 70.25708169 62.72372489 55.97958722 57.75714236
 50.19015831 48.41081357 48.419189   46.62085984]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,1.0,0.0,7.199999999999999,663,1,0.5,,,0.56,1.6800000000000002,,101021acsenergyfuels1c03082,MeOH_2,1.0170101431366445,1.287762131227153,0.4292540437423843,0.4292540437423843,0.0,43.26880760923235,43.26880760923235,2,Si-Al-Cs,"[43.26214922 37.19152561 33.82308248 30.4673839  30.61670594 28.05160865
 27.63368381 27.45225316 24.71150349 24.83379563]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[55.99138248 48.13456966 43.77501307 39.43195093 39.62520872 36.30537033
 35.76447743 35.52966356 31.98248974 32.14076449]","[167.97414745 144.40370898 131.32503922 118.2958528  118.87562615
 108.916111   107.2934323  106.58899068  95.94746922  96.42229347]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,3.0,0.0,7.199999999999999,663,1,0.5,,,0.6,1.7999999999999998,,101021acsenergyfuels1c03082,MeOH_6,0.9659558496734032,0.9981460601120156,0.3327153533706719,0.9981460601120156,0.0,35.93325816403256,35.93325816403256,2,Si-Al-Cs,"[35.99495174 32.96105858 31.59775987 31.72976209 29.7070954  26.67972435
 28.69595255 25.31503776 27.24482665 26.98080081]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[60.10301361 55.03713317 52.76074837 52.98116071 49.6037881  44.54879805
 47.9154199  42.27009581 45.49238456 45.05152416]","[180.30904083 165.11139952 158.28224512 158.94348212 148.8113643
 133.64639414 143.74625969 126.81028744 136.47715367 135.15457249]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,4.0,0.0,7.199999999999999,663,1,0.5,,,0.63,1.89,,101021acsenergyfuels1c03082,MeOH_8,0.9481697603586609,0.8972507786691845,0.2990835928897281,1.1963343715589123,0.0,33.91607943369517,33.91607943369517,2,Si-Al-Cs,"[33.86979568 32.44508665 31.5620179  30.60827314 30.03867353 29.64247025
 28.84801506 28.8305145  28.43063099 29.0839692 ]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[62.91402673 60.26759262 58.62726945 56.85566374 55.79761764 55.06165975
 53.58593856 53.55343082 52.81063679 54.02422951]","[188.74208019 180.80277787 175.88180835 170.56699123 167.39285292
 165.18497926 160.75781567 160.66029245 158.43191037 162.07268854]"
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,3.0,5.0,0.0,7.199999999999999,663,1,0.5,,,0.51,1.53,,101021acsenergyfuels1c03082,MeOH_10,0.9336493034079194,0.8148804742814045,0.2716268247604682,1.358134123802341,0.0,24.93534251301098,24.93534251301098,2,Si-Al-Cs,"[24.75521039 24.3262243  21.8079355  21.72945532 20.62692073 21.18453665
 21.07007404 20.05813318 20.48334277 19.55216942]",,,[ 1.  2.  3.  4.  5.  6.  7.  8.  9. 10.],,,"[50.63157762 49.75417678 44.60354656 44.44303184 42.18802917 43.32851527
 43.09440608 41.02469384 41.89437065 39.98985135]","[151.89473286 149.26253034 133.81063967 133.32909551 126.56408751
 129.98554582 129.28321824 123.07408152 125.68311194 119.96955404]"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,,5.0,0.0,0.0,1.3894954146651315,563,1,0.5,0.0291353461695343,0.1456767308476717,0.0607049999999999,0.303525,1.06119671353295,101039d2cy00447j,N-HZSM5,1.0053234973701344,0.2907067381421045,0.0581413476284209,0.0,0.0,1.0588411523349874,1.0588411523349874,2,Si-Al-Cs,"[1.08342349 1.23631075 1.1372513  1.05116569 1.00977547 0.95770558
 0.90816549 0.87652777 0.83608875 0.80985201 0.76972696 0.76394847
 0.76104807 0.74065249 0.72927391 0.7116636 ]",,,"[ 0.96390282  1.93530505  2.94865401  3.98710101  5.          6.
  7.          7.98665104  9.00034997 10.         11.         12.
 13.         14.         15.         16.        ]",,,,
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,,5.0,0.0,0.0,1.3894954146651315,563,1,0.5,0.0291353461695343,0.1456767308476717,,,,101039d2cy00447j,M-HZSM5,1.0053234973701344,0.2907067381421045,0.0581413476284209,0.0,0.0,,,2,Si-Al-Cs,"[0.17506033 0.14017577 0.12849585 0.11964964 0.11062499 0.11290078
 0.09587682 0.10003126 0.08961999 0.08940231 0.09792707 0.08612362
 0.11287852 0.09713802 0.09153006 0.08533252]",,,"[ 0.99286925  1.99425907  2.99472441  3.99507684  4.99543639  5.99534572
  6.99602397  7.99585845  8.99627324  9.99628192 10.99594229 11.99641254
 12.99534661 13.99597372 14.99619715 15.99644406]",,,,
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HAc,TRX,,3.0,0.0,0.0,2.6666666666666665,673,1,3.0,0.7763900453325934,2.32917013599778,0.1207461333333333,0.3622384,5.6247657559441215,101002jctb7032,1,1.224814764103612,0.776994172679679,0.2589980575598929,0.0,0.0,5.629142518416213,5.629142518416212,2,Si-Al-Cs,[3.17196772 3.10384775 3.11684454 3.1567013  3.15517843 3.12337901],,[96.53785262 95.75905184 96.42423813 96.85911284 96.54859214 96.62639226],[ 2  4  6  8 10 12],,[21.14381585 20.85800733 20.80085413 20.97226056 21.02956172 20.80085398],[6.8039286  6.65781002 6.68568837 6.77118184 6.76791526 6.69970492],[20.41178579 19.97343005 20.05706512 20.31354552 20.30374577 20.09911476]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,5.0,,,,,,101021acssuschemeng3c07406,TS-1,1.0459585698760263,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,,,2,Si-Al-Cs,[0.21544892 0.19589694 0.16291094 0.11002892 0.09302815],[70.7207989  68.66168339 64.28480077 47.91409725 42.9729068 ],,[ 7.94287556 14.89294909 19.90881133 23.97910419 27.96288331],[10.69489685 10.01596168  8.89654513  8.06163246  7.59974647],,[7.56351649 6.8771279  5.71912631 3.86265841 3.26583197],[7.56351649 6.8771279  5.71912631 3.86265841 3.26583197]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,5.0,,,,,,101021acssuschemeng3c07406,CsOx,1.0459585698760263,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,,,0,Al2O3-Ba-Cs,[0.13555093 0.14130093 0.16272411 0.10166536 0.07563355],[63.6095526  55.7369244  53.18195897 40.11510876 34.14413902],,[ 7.93745392 14.89579336 19.93803152 23.92930264 27.99181579],[ 7.48099891  8.89982476 10.74155167  8.89701825  7.77638561],,[4.75862994 4.9604886  5.7125676  3.56904855 2.65517991],[4.75862994 4.9604886  5.7125676  3.56904855 2.65517991]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,5.0,,,,,,101021acssuschemeng3c07406,Cs_SiO2,1.0459585698760263,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,,,2,Si-Al-Cs,[0.35039317 0.46829015 0.48121349 0.44780763 0.44753827],[65.37265702 74.65519784 74.98148919 70.12897662 69.93728325],,[ 7.9499443  14.92920812 19.94178865 23.88298508 27.89867443],[18.8165038  22.02086694 22.53010305 22.41679049 22.46471227],,[12.30084849 16.43972178 16.89340678 15.72066576 15.71120945],[12.30084849 16.43972178 16.89340678 15.72066576 15.71120945]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,5.0,,,,,,101021acssuschemeng3c07406,Cs_S1,1.0459585698760263,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,,,2,Si-Al-Cs,[0.44014448 0.59678548 0.75639502 0.73966204 0.74276338],[69.58906797 69.96628897 73.11534213 71.30265733 70.69586502],,[ 7.91244223 14.92317171 19.87768123 23.93460473 27.9135513 ],[22.20412595 29.9439336  36.3178046  36.41724252 36.88382193],,[15.4516443  20.95065911 26.55388709 25.96646164 26.07533697],[15.4516443  20.95065911 26.55388709 25.96646164 26.07533697]
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MAc,TRX,MeOH,1.0,2.0,0.0,0.4580429938806394,633,5,5.0,,,,,,101021acssuschemeng3c07406,Cs_TS1,1.0459585698760263,0.0474754736529249,0.0474754736529249,0.0949509473058499,0.0,,,2,Si-Al-Cs,[1.04961859 1.10607307 1.1542525  1.15528704 1.16487315],[80.3355079  80.4378494  81.57012299 81.6577423  81.52109774],,[ 7.94708407 14.76580567 19.89028558 23.75492644 27.92227085],[45.86732502 48.2728358  49.67628954 49.66746279 50.16352631],,[36.84774851 38.82963096 40.52101048 40.55732877 40.89385732],[36.84774851 38.82963096 40.52101048 40.55732877 40.89385732]
